_id,DATE,INSTITUTION,FULL_FARE,STUDENT,TEACHER,SIXTY_YEARS_OLD,TICKET,CHILD,PERSONNEL,FREE
12737,2023-03-17T00:00:00,Tramvay Konak,31816,25965,779,1877,66,34,2133,12354
12738,2023-03-17T00:00:00,İzban,136518,80094,2765,5707,1427,99,6688,40617
12739,2023-03-17T00:00:00,Eshot,349436,308833,6775,20899,165,910,24361,186070
12740,2023-03-17T00:00:00,IZTASIT MENEMEN,25681,19997,429,896,31,44,1301,8869
12741,2023-03-17T00:00:00,İBB Sebze ve Meyve Hali,94,1,0,0,0,0,0,0
12742,2023-03-17T00:00:00,İBB Bornova Buz Pisti,15,90,0,0,0,0,0,0
12743,2023-03-17T00:00:00,Metro,134864,97261,2627,6983,444,118,9162,41154
12744,2023-03-17T00:00:00,Izdeniz-Araba,5,0,0,0,0,0,0,0
12745,2023-03-17T00:00:00,İzmir Doğal Yaşam Parkı,125,54,0,0,0,0,0,6
12746,2023-03-17T00:00:00,İzmir BB - Atik Yönetimi DB,1947,1384,20,71,0,0,0,1825
12747,2023-03-17T00:00:00,Seferihisar Mot. Taş. Kooperat,5049,3367,127,284,1,1,305,3585
12748,2023-03-17T00:00:00,Grand Plaza A.Ş ,26,4,0,6,0,0,0,69
12749,2023-03-17T00:00:00,İZTAŞIT KİRAZ,1755,752,77,46,0,0,22,563
12750,2023-03-17T00:00:00,Metro Maskematik,13,8,0,3,0,0,0,0
12751,2023-03-18T00:00:00,Metro,116614,75651,1943,5428,437,83,4324,32190
12752,2023-03-18T00:00:00,NOSTALJİK TRAMVAY,80,57,2,0,0,0,4,4
12753,2023-03-18T00:00:00,IZTASIT MENEMEN,21480,12926,175,710,36,24,946,6847
12754,2023-03-18T00:00:00,Metro Maskematik,12,7,0,5,0,0,0,0
12755,2023-03-18T00:00:00,Eshot,286605,204352,3427,15754,182,697,15899,138156
12756,2023-03-18T00:00:00,Seferihisar Mot. Taş. Kooperat,4851,3241,97,220,2,2,245,2568
12757,2023-03-18T00:00:00,İBB Bornova Buz Pisti,15,88,0,0,0,0,0,0
12758,2023-03-18T00:00:00,Tramvay Konak,30833,24650,629,1423,82,21,1336,9359
12759,2023-03-18T00:00:00,Grand Plaza A.Ş ,30,9,0,2,0,0,0,57
12760,2023-03-18T00:00:00,Izulas,78906,57058,706,4008,33,242,3843,37624
12761,2023-03-18T00:00:00,İzmir Doğal Yaşam Parkı,697,271,15,10,0,0,0,20
12762,2023-03-18T00:00:00,İzmir BB - Atik Yönetimi DB,3523,2091,29,88,0,0,0,1910
12763,2023-03-18T00:00:00,Tramvay Karşıyaka,12842,10467,307,653,23,2,414,5616
12764,2023-03-18T00:00:00,İzban,123584,72998,1962,4510,1378,80,3966,32903
12765,2023-03-18T00:00:00,Izdeniz-Araba,7,0,0,0,0,0,0,0
12766,2023-03-18T00:00:00,İZTAŞIT KİRAZ,1536,466,23,38,0,1,23,552
12767,2023-03-18T00:00:00,Izdeniz,26151,12321,523,1039,724,31,520,5737
12768,2023-03-18T00:00:00,İBB Sebze ve Meyve Hali,71,0,0,1,0,0,0,0
12769,2023-03-19T00:00:00,Izdeniz-Araba,4,0,0,0,0,0,0,0
12770,2023-03-19T00:00:00,Metro,72592,52320,913,2788,323,83,2662,18504
12771,2023-03-19T00:00:00,Tramvay Karşıyaka,8889,7666,140,352,22,4,255,3341
12772,2023-03-19T00:00:00,Izdeniz,18444,8514,222,530,743,21,290,3327
12773,2023-03-19T00:00:00,İzmir BB - Atik Yönetimi DB,3710,1782,17,64,0,0,0,1452
12774,2023-03-19T00:00:00,IZTASIT MENEMEN,15529,9300,99,481,23,31,674,4667
12775,2023-03-19T00:00:00,Seferihisar Mot. Taş. Kooperat,4185,2695,47,197,2,0,175,2238
12776,2023-03-19T00:00:00,Tramvay Konak,19490,16593,290,706,61,18,967,5758
12777,2023-03-19T00:00:00,İBB Bornova Buz Pisti,20,96,0,0,0,0,0,0
12778,2023-03-19T00:00:00,İzban,96101,53374,1249,3149,1487,77,2813,24491
12779,2023-03-19T00:00:00,İzmir Doğal Yaşam Parkı,1061,495,9,10,0,0,0,32
12780,2023-03-19T00:00:00,İZTAŞIT KİRAZ,931,264,11,26,0,0,15,304
12781,2023-03-19T00:00:00,Eshot,206897,150445,2084,10864,171,648,10882,106741
12782,2023-03-19T00:00:00,Izulas,53126,40017,343,2698,20,202,2626,27158
12783,2023-03-19T00:00:00,NOSTALJİK TRAMVAY,48,67,3,0,0,0,2,7
12784,2023-03-19T00:00:00,Metro Maskematik,18,1,0,0,0,0,0,0
12785,2023-03-19T00:00:00,İBB Sebze ve Meyve Hali,9,0,0,0,0,0,0,0
12786,2023-03-20T00:00:00,Tramvay Konak,32445,24506,772,2092,86,48,2261,13665
12787,2023-03-20T00:00:00,Izdeniz,23757,9311,385,1277,531,21,1550,7509
12788,2023-03-20T00:00:00,Grand Plaza A.Ş ,16,2,0,3,0,0,0,39
12789,2023-03-20T00:00:00,İzban,132102,73253,2623,5860,1267,95,6076,42510
12790,2023-03-20T00:00:00,Metro,133889,91218,2526,7509,496,129,9354,45580
12791,2023-03-20T00:00:00,Eshot,357891,302341,6806,22547,243,1026,25041,207121
12792,2023-03-20T00:00:00,İBB Bornova Buz Pisti,11,34,0,0,0,0,0,0
12793,2023-03-20T00:00:00,Izulas,79251,67459,1273,5071,37,252,4636,46748
12794,2023-03-20T00:00:00,IZTASIT MENEMEN,26941,19626,436,1007,30,77,1242,10290
12795,2023-03-20T00:00:00,İzmir BB - Atik Yönetimi DB,2767,1705,30,88,0,0,0,2147
12796,2023-03-20T00:00:00,NOSTALJİK TRAMVAY,23,10,0,0,1,0,0,0
12797,2023-03-20T00:00:00,Seferihisar Mot. Taş. Kooperat,5195,3294,119,261,4,2,315,3460
12798,2023-03-20T00:00:00,İZTAŞIT KİRAZ,1858,705,76,44,0,0,27,652
12799,2023-03-20T00:00:00,Izdeniz-Araba,11,0,0,1,0,0,0,0
12800,2023-03-20T00:00:00,Metro Maskematik,17,6,0,0,0,0,0,0
12801,2023-03-20T00:00:00,İBB Sebze ve Meyve Hali,98,0,0,0,0,0,0,0
12802,2023-03-20T00:00:00,Tramvay Karşıyaka,10308,7462,269,755,39,2,427,7380
12803,2023-03-20T00:00:00,İzmir Doğal Yaşam Parkı,172,84,2,1,0,0,0,12
12804,2023-03-21T00:00:00,Grand Plaza A.Ş ,26,6,0,2,0,0,0,61
12805,2023-03-21T00:00:00,İZTAŞIT KİRAZ,1729,634,79,40,0,0,20,548
12806,2023-03-21T00:00:00,Seferihisar Mot. Taş. Kooperat,5015,3086,116,274,1,0,292,3681
12807,2023-03-21T00:00:00,İzmir BB - Atik Yönetimi DB,2802,1784,23,93,0,0,0,2128
12808,2023-03-21T00:00:00,NOSTALJİK TRAMVAY,41,19,1,0,2,0,0,0
12809,2023-03-21T00:00:00,Izdeniz-Araba,46,2,1,1,0,0,0,0
12810,2023-03-21T00:00:00,İzban,135027,75323,2698,5879,1084,94,6222,44003
12811,2023-03-21T00:00:00,Metro Maskematik,19,5,0,1,0,0,0,0
12812,2023-03-21T00:00:00,Izdeniz,23918,9358,428,1411,473,12,1538,7722
12813,2023-03-21T00:00:00,Metro,138056,94341,2676,7762,514,152,9311,47013
12814,2023-03-21T00:00:00,İBB Bornova Buz Pisti,7,48,0,0,0,0,0,0
12815,2023-03-21T00:00:00,İBB Sebze ve Meyve Hali,58,0,0,0,0,0,0,0
12816,2023-03-21T00:00:00,IZTASIT MENEMEN,27635,20260,468,1040,28,85,1312,10716
12817,2023-03-21T00:00:00,Izulas,79094,68458,1214,4964,38,261,4598,47217
12818,2023-03-21T00:00:00,Tramvay Karşıyaka,10063,7611,263,771,17,2,388,6982
12819,2023-03-21T00:00:00,Eshot,356482,305922,6842,22203,190,927,24963,202704
12820,2023-03-21T00:00:00,Tramvay Konak,32517,25135,850,2012,72,38,2264,13906
12821,2023-03-21T00:00:00,İzmir Doğal Yaşam Parkı,219,83,13,0,0,0,0,4
12822,2023-03-22T00:00:00,NOSTALJİK TRAMVAY,18,9,0,0,0,0,0,0
12823,2023-03-22T00:00:00,Grand Plaza A.Ş ,38,1,0,3,0,0,0,57
12824,2023-03-22T00:00:00,Izdeniz,22075,8817,340,1234,332,10,1427,6481
12825,2023-03-22T00:00:00,IZTASIT MENEMEN,25723,20192,433,971,24,48,1235,9363
12826,2023-03-22T00:00:00,Seferihisar Mot. Taş. Kooperat,4876,3196,115,237,3,0,289,3408
12827,2023-03-22T00:00:00,İZTAŞIT KİRAZ,1837,666,83,39,0,0,32,692
12828,2023-03-22T00:00:00,İzmir BB - Atik Yönetimi DB,1887,1225,33,73,0,0,0,1741
12829,2023-03-22T00:00:00,Metro Maskematik,22,4,0,0,0,0,0,0
12830,2023-03-22T00:00:00,İzmir Doğal Yaşam Parkı,144,43,1,1,0,0,0,7
12831,2023-03-22T00:00:00,Izulas,75557,66513,1229,4771,36,209,4547,43933
12832,2023-03-22T00:00:00,İBB Sebze ve Meyve Hali,49,0,0,0,0,0,0,0
12833,2023-03-22T00:00:00,Tramvay Konak,30505,23561,762,1823,41,37,1988,12043
12834,2023-03-22T00:00:00,Tramvay Karşıyaka,13297,8687,297,1036,24,10,421,9569
12835,2023-03-22T00:00:00,Izdeniz-Araba,31,0,0,0,0,0,0,0
12836,2023-03-22T00:00:00,İBB Bornova Buz Pisti,6,33,0,0,0,0,0,0
12837,2023-03-22T00:00:00,İzban,128056,73682,2627,5377,1179,79,6045,39236
12838,2023-03-22T00:00:00,Eshot,347951,302046,6784,21507,191,803,24561,196032
12839,2023-03-22T00:00:00,Metro,126046,89264,2516,6907,409,82,8858,40707
12840,2023-03-23T00:00:00,IZTASIT MENEMEN,24471,18947,427,920,26,34,1308,10863
12841,2023-03-23T00:00:00,Metro,115515,83711,2367,6130,382,63,8790,39575
12842,2023-03-23T00:00:00,İzban,116230,68480,2536,4870,1040,48,5833,38983
12843,2023-03-23T00:00:00,İBB Sebze ve Meyve Hali,97,0,0,0,0,0,0,0
12844,2023-03-23T00:00:00,Izdeniz,20401,8156,392,1084,358,10,1514,6530
12845,2023-03-23T00:00:00,Eshot,313499,290779,6830,18916,197,519,24763,181841
12846,2023-03-23T00:00:00,İzmir BB - Atik Yönetimi DB,1773,1040,20,58,0,0,0,1862
12847,2023-03-23T00:00:00,Izdeniz-Araba,41,1,0,0,0,0,0,0
12848,2023-03-23T00:00:00,Grand Plaza A.Ş ,10,2,0,4,0,0,0,36
12849,2023-03-23T00:00:00,İzmir Doğal Yaşam Parkı,170,54,1,5,0,0,0,2
12850,2023-03-23T00:00:00,İBB Bornova Buz Pisti,6,22,0,0,0,0,0,0
12851,2023-03-23T00:00:00,Seferihisar Mot. Taş. Kooperat,4450,3034,168,227,4,3,272,3163
12852,2023-03-23T00:00:00,Izulas,67813,64580,1171,4153,23,142,4462,40297
12853,2023-03-23T00:00:00,Tramvay Konak,28316,22624,723,1719,57,20,2034,12214
12854,2023-03-23T00:00:00,İZTAŞIT KİRAZ,1442,650,86,21,2,0,32,553
12855,2023-03-23T00:00:00,Metro Maskematik,9,8,0,0,0,0,0,0
12856,2023-03-23T00:00:00,Tramvay Karşıyaka,8979,6770,225,629,23,0,325,5984
12857,2023-03-23T00:00:00,NOSTALJİK TRAMVAY,33,5,0,0,0,0,0,0
12858,2023-03-24T00:00:00,Tramvay Konak,29386,24206,843,1758,53,11,2004,12197
12859,2023-03-24T00:00:00,İzmir Doğal Yaşam Parkı,140,67,4,3,0,0,0,7
12860,2023-03-24T00:00:00,Metro Maskematik,29,2,0,1,0,0,0,0
12861,2023-03-24T00:00:00,İzmir BB - Atik Yönetimi DB,1982,1281,34,72,0,0,0,1976
12862,2023-03-24T00:00:00,Grand Plaza A.Ş ,38,1,1,9,0,0,0,55
12863,2023-03-24T00:00:00,IZTASIT MENEMEN,24579,19378,417,846,29,29,1260,9285
12864,2023-03-24T00:00:00,İZTAŞIT KİRAZ,1628,760,89,35,0,0,34,549
12865,2023-03-24T00:00:00,Metro,116741,87463,2418,6037,476,58,8626,38303
12866,2023-03-24T00:00:00,Izdeniz-Araba,6,0,0,0,0,0,0,0
12867,2023-03-24T00:00:00,Seferihisar Mot. Taş. Kooperat,4877,3205,136,254,0,0,297,3402
12868,2023-03-24T00:00:00,NOSTALJİK TRAMVAY,23,21,0,0,0,0,0,0
12869,2023-03-24T00:00:00,Eshot,318905,296210,6844,19109,171,502,24344,183764
12870,2023-03-24T00:00:00,Izulas,68853,65141,1212,4252,24,173,4516,41271
12871,2023-03-24T00:00:00,İzban,118500,70602,2550,4835,1156,37,5857,36457
12872,2023-03-24T00:00:00,Tramvay Karşıyaka,8890,7784,230,690,24,0,350,5926
12873,2023-03-24T00:00:00,Izdeniz,21287,9109,490,1142,353,9,1460,6521
12874,2023-03-24T00:00:00,İBB Bornova Buz Pisti,14,100,0,0,0,0,0,0
12875,2023-03-24T00:00:00,İBB Sebze ve Meyve Hali,107,0,0,0,0,0,0,0
12876,2023-03-25T00:00:00,İZTAŞIT KİRAZ,1266,466,21,44,0,1,25,449
12877,2023-03-25T00:00:00,Izdeniz,22926,10554,523,858,591,13,513,5620
12878,2023-03-25T00:00:00,İzmir BB - Atik Yönetimi DB,3809,1964,110,84,0,0,0,2002
12879,2023-03-25T00:00:00,IZTASIT MENEMEN,19709,11823,127,646,20,12,1001,6700
12880,2023-03-25T00:00:00,İBB Bornova Buz Pisti,28,78,3,0,0,0,0,0
12881,2023-03-25T00:00:00,Eshot,252132,177715,3071,13713,145,484,15696,133520
12882,2023-03-25T00:00:00,İzban,101242,57691,1648,3607,1124,65,3696,28823
12883,2023-03-25T00:00:00,NOSTALJİK TRAMVAY,104,85,2,0,0,0,4,2
12884,2023-03-25T00:00:00,Grand Plaza A.Ş ,16,2,1,1,0,0,0,49
12885,2023-03-25T00:00:00,Metro,105598,69484,1816,5203,373,56,4350,31142
12886,2023-03-25T00:00:00,İBB Sebze ve Meyve Hali,84,0,0,0,0,0,0,0
12887,2023-03-25T00:00:00,Tramvay Karşıyaka,11139,8817,290,485,31,4,366,4643
12888,2023-03-25T00:00:00,Izulas,68817,51289,652,3744,29,138,3800,35800
12889,2023-03-25T00:00:00,Izdeniz-Araba,33,0,0,0,0,0,0,0
12890,2023-03-25T00:00:00,İzmir Doğal Yaşam Parkı,711,299,22,3,0,0,0,23
12891,2023-03-25T00:00:00,Tramvay Konak,26653,20805,674,1240,91,11,1315,8934
12892,2023-03-25T00:00:00,Metro Maskematik,24,4,0,1,0,0,0,0
12893,2023-03-25T00:00:00,Seferihisar Mot. Taş. Kooperat,4509,3090,58,249,0,0,275,2652
12894,2023-03-26T00:00:00,NOSTALJİK TRAMVAY,142,84,3,2,0,0,3,5
12895,2023-03-26T00:00:00,IZTASIT MENEMEN,14939,8832,93,458,20,11,643,4871
12896,2023-03-26T00:00:00,Izdeniz-Araba,18,2,0,1,0,0,0,0
12897,2023-03-26T00:00:00,Metro Maskematik,20,6,0,0,0,0,0,0
12898,2023-03-26T00:00:00,İZTAŞIT KİRAZ,836,251,8,19,1,0,16,270
12899,2023-03-26T00:00:00,İBB Bornova Buz Pisti,22,79,0,0,0,0,0,0
12900,2023-03-26T00:00:00,Eshot,189505,136936,1832,10442,142,378,11025,115272
12901,2023-03-26T00:00:00,İBB Sebze ve Meyve Hali,7,0,0,0,0,0,0,0
12902,2023-03-26T00:00:00,Tramvay Konak,15917,13002,270,559,73,7,626,5135
12903,2023-03-26T00:00:00,Izdeniz,19433,8672,213,510,657,20,368,3816
12904,2023-03-26T00:00:00,İzmir Doğal Yaşam Parkı,1420,499,20,17,0,0,0,54
12905,2023-03-26T00:00:00,Seferihisar Mot. Taş. Kooperat,3967,2704,41,177,0,0,198,2477
12906,2023-03-26T00:00:00,Metro,64274,49588,912,2547,310,48,2488,17968
12907,2023-03-26T00:00:00,İzmir BB - Atik Yönetimi DB,4254,1832,64,68,0,0,0,1522
12908,2023-03-26T00:00:00,Izulas,46212,35371,312,2340,24,114,2650,27190
12909,2023-03-26T00:00:00,İzban,78183,44022,1038,2594,1132,51,2580,22875
12910,2023-03-26T00:00:00,Tramvay Karşıyaka,8515,6957,126,310,28,3,255,3381
12911,2023-03-27T00:00:00,Eshot,327644,295829,6729,20664,187,639,25129,199151
12912,2023-03-27T00:00:00,Tramvay Konak,21774,15913,527,1408,41,26,1505,9776
12913,2023-03-27T00:00:00,Metro Maskematik,29,3,1,3,0,0,0,0
12914,2023-03-27T00:00:00,NOSTALJİK TRAMVAY,21,8,0,1,2,0,0,0
12915,2023-03-27T00:00:00,IZTASIT MENEMEN,25308,19286,445,968,13,49,1279,10208
12916,2023-03-27T00:00:00,Metro,128591,90361,2493,6953,449,79,9203,43269
12917,2023-03-27T00:00:00,İZTAŞIT KİRAZ,1627,723,81,40,0,0,28,774
12918,2023-03-27T00:00:00,Izdeniz-Araba,5,0,0,0,0,0,0,0
12919,2023-03-27T00:00:00,İBB Bornova Buz Pisti,5,38,0,0,0,0,0,0
12920,2023-03-27T00:00:00,Izdeniz,18680,7464,321,1112,322,4,1448,6374
12921,2023-03-27T00:00:00,Seferihisar Mot. Taş. Kooperat,4712,3070,116,212,3,0,308,3488
12922,2023-03-27T00:00:00,Grand Plaza A.Ş ,9,4,0,2,0,0,0,51
12923,2023-03-27T00:00:00,İBB Sebze ve Meyve Hali,125,0,0,0,0,0,0,0
12924,2023-03-27T00:00:00,İzban,122739,71162,2523,5239,1038,47,5825,39555
12925,2023-03-27T00:00:00,Tramvay Karşıyaka,9857,7588,221,697,25,1,384,6728
12926,2023-03-27T00:00:00,İzmir BB - Atik Yönetimi DB,1695,1041,22,51,0,0,0,1838
12927,2023-03-27T00:00:00,İzmir Doğal Yaşam Parkı,129,66,0,1,0,0,0,7
12928,2023-03-27T00:00:00,Izulas,70285,65141,1177,4447,29,150,4469,44570
12929,2023-03-28T00:00:00,Seferihisar Mot. Taş. Kooperat,4344,3036,125,228,0,2,284,3208
12930,2023-03-28T00:00:00,Tramvay Konak,19687,14637,482,1275,36,15,1479,8185
12931,2023-03-28T00:00:00,İzmir Doğal Yaşam Parkı,32,60,0,0,0,0,0,0
12932,2023-03-28T00:00:00,Izulas,68279,64285,1182,4060,20,180,4528,39374
12933,2023-03-28T00:00:00,Izdeniz-Araba,6,0,0,0,0,0,0,0
12934,2023-03-28T00:00:00,İBB Bornova Buz Pisti,1,30,0,0,0,0,0,0
12935,2023-03-28T00:00:00,İBB Sebze ve Meyve Hali,74,0,0,0,0,0,0,0
12936,2023-03-28T00:00:00,İzban,111518,64916,2406,4720,905,31,5996,35362
12937,2023-03-28T00:00:00,İZTAŞIT KİRAZ,1328,664,88,33,0,0,20,490
12938,2023-03-28T00:00:00,Tramvay Karşıyaka,8514,6339,200,628,21,1,341,5399
12939,2023-03-28T00:00:00,NOSTALJİK TRAMVAY,13,11,0,1,0,0,0,0
12940,2023-03-28T00:00:00,İzmir BB - Atik Yönetimi DB,1256,699,11,59,0,0,0,1518
12941,2023-03-28T00:00:00,IZTASIT MENEMEN,24791,19451,458,849,7,31,1282,9422
12942,2023-03-28T00:00:00,Metro Maskematik,28,4,0,2,0,0,0,0
12943,2023-03-28T00:00:00,Eshot,312706,293133,6578,18857,155,586,25240,174521
12944,2023-03-28T00:00:00,Grand Plaza A.Ş ,17,1,0,4,0,0,0,41
12945,2023-03-28T00:00:00,Metro,122377,87667,2478,6575,356,55,9442,39730
12946,2023-03-28T00:00:00,Izdeniz,16735,6782,284,876,204,9,1364,4868
12947,2023-03-29T00:00:00,İZTAŞIT KİRAZ,1515,675,90,21,1,0,26,613
12948,2023-03-29T00:00:00,Izdeniz-Araba,16,2,0,0,0,0,0,0
12949,2023-03-29T00:00:00,Izulas,68875,66404,1247,4068,12,161,4775,39748
12950,2023-03-29T00:00:00,İBB Sebze ve Meyve Hali,54,0,0,2,0,0,0,0
12951,2023-03-29T00:00:00,Metro Maskematik,20,11,0,0,0,0,0,0
12952,2023-03-29T00:00:00,İzmir BB - Atik Yönetimi DB,1382,782,13,49,0,0,0,1643
12953,2023-03-29T00:00:00,Tramvay Karşıyaka,10798,7004,236,901,20,8,346,7996
12954,2023-03-29T00:00:00,Metro,117222,88515,2361,6056,360,39,10262,37190
12955,2023-03-29T00:00:00,IZTASIT MENEMEN,24106,19786,425,771,14,23,1326,8309
12956,2023-03-29T00:00:00,NOSTALJİK TRAMVAY,1,8,0,0,0,0,0,0
12957,2023-03-29T00:00:00,İBB Bornova Buz Pisti,8,27,1,0,0,0,0,0
12958,2023-03-29T00:00:00,Seferihisar Mot. Taş. Kooperat,4407,3137,115,208,1,0,305,2882
12959,2023-03-29T00:00:00,İzban,114821,68598,2435,4828,969,44,6163,35447
12960,2023-03-29T00:00:00,Grand Plaza A.Ş ,12,3,0,4,0,0,0,42
12961,2023-03-29T00:00:00,Izdeniz,19003,7929,313,994,222,12,1554,5559
12962,2023-03-29T00:00:00,İzmir Doğal Yaşam Parkı,65,35,2,0,0,0,0,2
12963,2023-03-29T00:00:00,Tramvay Konak,24775,18663,582,1558,41,28,2197,10444
12964,2023-03-29T00:00:00,Eshot,313925,293829,6708,19444,137,560,25598,175506
12965,2023-03-30T00:00:00,Tramvay Konak,51398,43959,1467,3068,69,55,3580,20121
12966,2023-03-30T00:00:00,Izulas,68661,66232,1228,4120,15,171,4456,39194
12967,2023-03-30T00:00:00,İZTAŞIT KİRAZ,1514,689,92,35,0,1,25,599
12968,2023-03-30T00:00:00,Grand Plaza A.Ş ,20,1,0,3,0,0,0,45
12969,2023-03-30T00:00:00,İBB Bornova Buz Pisti,2,42,0,0,0,0,0,0
12970,2023-03-30T00:00:00,Izdeniz-Araba,48,4,0,0,0,0,0,0
12971,2023-03-30T00:00:00,Izdeniz,19702,7819,372,1044,270,4,1448,6109
12972,2023-03-30T00:00:00,Eshot,316419,297453,6881,18715,132,573,24640,178014
12973,2023-03-30T00:00:00,Seferihisar Mot. Taş. Kooperat,4512,3113,126,228,3,2,295,3187
12974,2023-03-30T00:00:00,İzmir Doğal Yaşam Parkı,107,57,1,1,0,0,0,5
12975,2023-03-30T00:00:00,NOSTALJİK TRAMVAY,16,3,0,0,0,0,0,0
12976,2023-03-30T00:00:00,Metro,122488,90702,2571,6633,398,38,9197,40898
12977,2023-03-30T00:00:00,IZTASIT MENEMEN,25465,19896,456,952,5,46,1268,11226
12978,2023-03-30T00:00:00,İzmir BB - Atik Yönetimi DB,1678,1036,11,62,0,0,0,1829
12979,2023-03-30T00:00:00,Tramvay Karşıyaka,12940,10765,312,947,29,0,536,8336
12980,2023-03-30T00:00:00,Metro Maskematik,22,2,0,0,0,0,0,0
12981,2023-03-30T00:00:00,İzban,121308,72462,2612,5236,932,26,5819,39599
12982,2023-03-30T00:00:00,İBB Sebze ve Meyve Hali,91,0,0,0,0,0,0,0
12983,2023-03-31T00:00:00,Izulas,69672,67066,1136,4151,31,165,4578,39957
12984,2023-03-31T00:00:00,Izdeniz,20204,8591,349,1089,349,8,1400,5997
12985,2023-03-31T00:00:00,İzban,123582,73980,2706,4982,1096,40,6079,37036
12986,2023-03-31T00:00:00,İBB Bornova Buz Pisti,19,82,0,0,0,0,0,0
12987,2023-03-31T00:00:00,İZTAŞIT KİRAZ,1667,747,80,31,0,1,33,605
12988,2023-03-31T00:00:00,Metro,123143,93272,2542,6512,374,53,9013,38662
12989,2023-03-31T00:00:00,Seferihisar Mot. Taş. Kooperat,4725,3278,127,244,1,0,280,3356
12990,2023-03-31T00:00:00,Metro Maskematik,16,6,0,1,0,0,0,0
12991,2023-03-31T00:00:00,NOSTALJİK TRAMVAY,22,8,0,3,0,0,0,0
12992,2023-03-31T00:00:00,Izdeniz-Araba,13,0,0,0,0,0,0,0
12993,2023-03-31T00:00:00,Eshot,322055,304372,6832,19187,141,623,24410,178604
12994,2023-03-31T00:00:00,İzmir Doğal Yaşam Parkı,166,61,2,2,0,0,0,5
12995,2023-03-31T00:00:00,IZTASIT MENEMEN,24909,19662,436,798,5,34,1317,8940
12996,2023-03-31T00:00:00,Tramvay Karşıyaka,10089,8342,253,711,28,2,436,6191
12997,2023-03-31T00:00:00,Tramvay Konak,29774,24663,869,1789,28,38,2081,12042
12998,2023-03-31T00:00:00,Grand Plaza A.Ş ,20,0,0,3,0,0,0,51
12999,2023-03-31T00:00:00,İzmir BB - Atik Yönetimi DB,1954,1244,31,67,0,0,0,1831
13000,2023-03-31T00:00:00,İBB Sebze ve Meyve Hali,103,0,0,1,0,0,0,0
13001,2023-04-01T00:00:00,Metro,101365,66118,1677,4796,315,84,4037,28806
13002,2023-04-01T00:00:00,IZTASIT MENEMEN,19788,11842,164,675,7,43,1013,6615
13003,2023-04-01T00:00:00,Seferihisar Mot. Taş. Kooperat,4369,2944,87,204,1,1,239,2635
13004,2023-04-01T00:00:00,Tramvay Konak,27750,21145,644,1316,40,24,1253,8994
13005,2023-04-01T00:00:00,Izulas,70682,51829,665,3870,35,219,3831,35865
13006,2023-04-01T00:00:00,İBB Bornova Buz Pisti,23,75,0,0,0,0,0,0
13007,2023-04-01T00:00:00,İzmir Doğal Yaşam Parkı,462,260,15,5,0,0,0,16
13008,2023-04-01T00:00:00,İZTAŞIT KİRAZ,1220,422,24,25,0,1,15,540
13009,2023-04-01T00:00:00,Eshot,249579,176628,2737,13618,144,654,15792,129085
13010,2023-04-01T00:00:00,Izdeniz,7250,3165,131,278,116,4,171,1679
13011,2023-04-01T00:00:00,Tramvay Karşıyaka,10866,8550,233,477,23,0,352,4614
13012,2023-04-01T00:00:00,İzban,108754,60611,1643,3915,1308,86,3845,29505
13013,2023-04-01T00:00:00,NOSTALJİK TRAMVAY,84,76,3,0,0,0,0,8
13014,2023-04-01T00:00:00,İBB Sebze ve Meyve Hali,83,0,0,1,0,0,0,0
13015,2023-04-01T00:00:00,Metro Maskematik,14,7,0,1,0,0,0,0
13016,2023-04-01T00:00:00,Izdeniz-Araba,5,0,0,0,0,0,0,0
13017,2023-04-01T00:00:00,Grand Plaza A.Ş ,18,1,1,0,0,0,0,51
13018,2023-04-01T00:00:00,İzmir BB - Atik Yönetimi DB,2500,1514,34,53,0,0,0,1641
13019,2023-04-02T00:00:00,Metro,67366,49922,1177,2708,264,63,2456,18229
13020,2023-04-02T00:00:00,İBB Sebze ve Meyve Hali,14,0,0,0,0,0,0,0
13021,2023-04-02T00:00:00,İzban,78709,44629,1021,2379,1074,81,2417,21257
13022,2023-04-02T00:00:00,Izdeniz-Araba,12,2,0,1,0,0,0,0
13023,2023-04-02T00:00:00,İZTAŞIT KİRAZ,764,197,11,21,0,0,12,236
13024,2023-04-02T00:00:00,İzmir BB - Atik Yönetimi DB,3235,1674,34,53,0,0,0,1395
13025,2023-04-02T00:00:00,NOSTALJİK TRAMVAY,107,77,3,3,0,0,3,7
13026,2023-04-02T00:00:00,IZTASIT MENEMEN,14709,9216,99,484,8,35,621,4614
13027,2023-04-02T00:00:00,Izdeniz,12715,5999,165,371,423,17,249,2477
13028,2023-04-02T00:00:00,İzmir Doğal Yaşam Parkı,703,242,13,8,0,0,0,17
13029,2023-04-02T00:00:00,İBB Bornova Buz Pisti,33,96,0,0,0,0,0,0
13030,2023-04-02T00:00:00,Seferihisar Mot. Taş. Kooperat,3789,2261,46,187,1,2,169,2488
13031,2023-04-02T00:00:00,Tramvay Konak,16543,14043,346,631,72,12,768,5250
13032,2023-04-02T00:00:00,Eshot,185170,135643,2047,9714,134,497,10728,107143
13033,2023-04-02T00:00:00,Izulas,46393,35474,378,2375,28,153,2389,25926
13034,2023-04-02T00:00:00,Tramvay Karşıyaka,8462,6902,127,400,20,3,251,3505
13035,2023-04-02T00:00:00,Metro Maskematik,17,8,0,0,0,0,0,0
